Slice,Count,Total Area,Average Size,%Area,Pot number
r_55_07_20241216.jpg,2,4168,2084.000,1.667,23
r_55_07_20241216.jpg,3,3824,1274.667,1.530,24
r_55_07_20241216.jpg,2,28525,14262.500,11.410,25
r_55_07_20241216.jpg,1,16219,16219.000,6.488,26
r_55_07_20241216.jpg,1,7384,7384.000,2.954,27
r_55_07_20241216.jpg,1,7772,7772.000,3.109,28
r_55_07_20241216.jpg,1,18987,18987.000,7.595,29
r_55_07_20241216.jpg,2,16322,8161.000,6.529,30
r_55_07_20241216.jpg,0,0,NaN,0.000,31
r_55_07_20241216.jpg,1,10812,10812.000,4.325,32
r_55_07_20241216.jpg,4,24515,6128.750,9.806,33
r_55_07_20241216.jpg,1,467,467.000,0.187,34
r_55_07_20241216.jpg,0,0,NaN,0.000,35
r_55_07_20241216.jpg,1,16152,16152.000,6.461,36
r_55_07_20241216.jpg,0,0,NaN,0.000,37
r_55_07_20241216.jpg,1,13057,13057.000,5.223,38
r_55_07_20241216.jpg,1,245,245.000,0.098,39
r_55_07_20241216.jpg,2,5687,2843.500,2.275,40
r_55_07_20250108.jpg,6,13448,2241.333,5.379,1
r_55_07_20250108.jpg,5,10932,2186.400,4.373,2
r_55_07_20250108.jpg,7,6346,906.571,2.538,3
r_55_07_20250108.jpg,1,20135,20135.000,8.054,4
r_55_07_20250108.jpg,3,6686,2228.667,2.674,5
r_55_07_20250108.jpg,1,24303,24303.000,9.721,6
r_55_07_20250108.jpg,3,3086,1028.667,1.234,7
r_55_07_20250108.jpg,5,10764,2152.800,4.306,8
r_55_07_20250108.jpg,1,529,529.000,0.212,9
r_55_07_20250108.jpg,1,1420,1420.000,0.568,10
r_55_07_20250108.jpg,1,20718,20718.000,8.287,11
r_55_07_20250108.jpg,1,7837,7837.000,3.135,12
r_55_07_20250108.jpg,1,8874,8874.000,3.550,13
r_55_07_20250108.jpg,4,7900,1975.000,3.160,14
r_55_07_20250108.jpg,1,54685,54685.000,21.874,15
r_55_07_20250108.jpg,1,13024,13024.000,5.210,16
r_55_07_20250108.jpg,1,214,214.000,0.086,17
r_55_07_20250108.jpg,1,23,23.000,0.009,18
r_55_07_20250108.jpg,1,15225,15225.000,6.090,19
r_55_07_20250108.jpg,1,6648,6648.000,2.659,20
r_55_07_20250108.jpg,1,6645,6645.000,2.658,21
r_55_07_20250108.jpg,2,1534,767.000,0.614,22
r_55_07_20250108.jpg,1,1496,1496.000,0.598,23
r_55_07_20250108.jpg,3,1763,587.667,0.705,24
r_55_07_20250108.jpg,4,19857,4964.250,7.943,25
r_55_07_20250108.jpg,2,11982,5991.000,4.793,26
r_55_07_20250108.jpg,1,9590,9590.000,3.836,27
r_55_07_20250108.jpg,1,13211,13211.000,5.284,28
r_55_07_20250108.jpg,7,11832,1690.286,4.733,29
r_55_07_20250108.jpg,2,7859,3929.500,3.144,30
r_55_07_20250108.jpg,0,0,NaN,0.000,31
r_55_07_20250108.jpg,3,16548,5516.000,6.619,32
r_55_07_20250108.jpg,3,21029,7009.667,8.412,33
r_55_07_20250108.jpg,0,0,NaN,0.000,34
r_55_07_20250108.jpg,0,0,NaN,0.000,35
r_55_07_20250108.jpg,3,8582,2860.667,3.433,36
r_55_07_20250108.jpg,0,0,NaN,0.000,37
r_55_07_20250108.jpg,1,10183,10183.000,4.073,38
r_55_07_20250108.jpg,1,270,270.000,0.108,39
r_55_07_20250108.jpg,2,4808,2404.000,1.923,40
r_55_07_20250122.jpg,3,10713,3571.000,4.285,1
r_55_07_20250122.jpg,2,8172,4086.000,3.269,2
r_55_07_20250122.jpg,3,806,268.667,0.322,3
r_55_07_20250122.jpg,2,13065,6532.500,5.226,4
r_55_07_20250122.jpg,1,8730,8730.000,3.492,5
r_55_07_20250122.jpg,1,27063,27063.000,10.825,6
r_55_07_20250122.jpg,8,4524,565.500,1.810,7
r_55_07_20250122.jpg,3,6870,2290.000,2.748,8
r_55_07_20250122.jpg,2,689,344.500,0.276,9
r_55_07_20250122.jpg,3,3025,1008.333,1.210,10
r_55_07_20250122.jpg,1,16377,16377.000,6.551,11
r_55_07_20250122.jpg,1,14331,14331.000,5.732,12
r_55_07_20250122.jpg,1,10712,10712.000,4.285,13
r_55_07_20250122.jpg,3,6330,2110.000,2.532,14
r_55_07_20250122.jpg,1,62212,62212.000,24.885,15
r_55_07_20250122.jpg,2,15485,7742.500,6.194,16
r_55_07_20250122.jpg,2,780,390.000,0.312,17
r_55_07_20250122.jpg,1,46,46.000,0.018,18
r_55_07_20250122.jpg,1,16888,16888.000,6.755,19
r_55_07_20250122.jpg,1,10578,10578.000,4.231,20
r_55_07_20250122.jpg,2,8986,4493.000,3.594,21
r_55_07_20250122.jpg,2,3360,1680.000,1.344,22
r_55_07_20250122.jpg,2,581,290.500,0.232,23
r_55_07_20250122.jpg,1,204,204.000,0.082,24
r_55_07_20250122.jpg,3,22695,7565.000,9.078,25
r_55_07_20250122.jpg,2,16999,8499.500,6.800,26
r_55_07_20250122.jpg,1,8550,8550.000,3.420,27
r_55_07_20250122.jpg,1,10926,10926.000,4.370,28
r_55_07_20250122.jpg,1,16091,16091.000,6.436,29
r_55_07_20250122.jpg,1,10174,10174.000,4.070,30
r_55_07_20250122.jpg,0,0,NaN,0.000,31
r_55_07_20250122.jpg,1,17410,17410.000,6.964,32
r_55_07_20250122.jpg,3,20653,6884.333,8.261,33
r_55_07_20250122.jpg,4,605,151.250,0.242,34
r_55_07_20250122.jpg,2,280,140.000,0.112,35
r_55_07_20250122.jpg,2,13273,6636.500,5.309,36
r_55_07_20250122.jpg,1,273,273.000,0.109,37
r_55_07_20250122.jpg,2,11705,5852.500,4.682,38
r_55_07_20250122.jpg,1,570,570.000,0.228,39
r_55_07_20250122.jpg,7,5690,812.857,2.276,40
r_55_07_20250207.jpg,8,13145,1643.125,5.258,1
r_55_07_20250207.jpg,5,2487,497.400,0.995,2
r_55_07_20250207.jpg,2,947,473.500,0.379,3
r_55_07_20250207.jpg,3,8883,2961.000,3.553,4
r_55_07_20250207.jpg,3,904,301.333,0.362,5
r_55_07_20250207.jpg,1,30282,30282.000,12.113,6
r_55_07_20250207.jpg,3,891,297.000,0.356,7
r_55_07_20250207.jpg,3,10312,3437.333,4.125,8
r_55_07_20250207.jpg,0,0,NaN,0.000,9
r_55_07_20250207.jpg,2,1507,753.500,0.603,10
r_55_07_20250207.jpg,4,16882,4220.500,6.753,11
r_55_07_20250207.jpg,1,9065,9065.000,3.626,12
r_55_07_20250207.jpg,1,6895,6895.000,2.758,13
r_55_07_20250207.jpg,2,6133,3066.500,2.453,14
r_55_07_20250207.jpg,1,79527,79527.000,31.811,15
r_55_07_20250207.jpg,3,6942,2314.000,2.777,16
r_55_07_20250207.jpg,0,0,NaN,0.000,17
r_55_07_20250207.jpg,0,0,NaN,0.000,18
r_55_07_20250207.jpg,3,14892,4964.000,5.957,19
r_55_07_20250207.jpg,1,13945,13945.000,5.578,20
r_55_07_20250207.jpg,1,9053,9053.000,3.621,21
r_55_07_20250207.jpg,1,3336,3336.000,1.334,22
r_55_07_20250207.jpg,0,0,NaN,0.000,23
r_55_07_20250207.jpg,1,400,400.000,0.160,24
r_55_07_20250207.jpg,7,18403,2629.000,7.361,25
r_55_07_20250207.jpg,2,12166,6083.000,4.866,26
r_55_07_20250207.jpg,1,10495,10495.000,4.198,27
r_55_07_20250207.jpg,1,16662,16662.000,6.665,28
r_55_07_20250207.jpg,3,8509,2836.333,3.404,29
r_55_07_20250207.jpg,2,9433,4716.500,3.773,30
r_55_07_20250207.jpg,0,0,NaN,0.000,31
r_55_07_20250207.jpg,3,8916,2972.000,3.566,32
r_55_07_20250207.jpg,3,13247,4415.667,5.299,33
r_55_07_20250207.jpg,0,0,NaN,0.000,34
r_55_07_20250207.jpg,0,0,NaN,0.000,35
r_55_07_20250207.jpg,2,753,376.500,0.301,36
r_55_07_20250207.jpg,0,0,NaN,0.000,37
r_55_07_20250207.jpg,1,11641,11641.000,4.656,38
r_55_07_20250207.jpg,1,384,384.000,0.154,39
r_55_07_20250207.jpg,2,692,346.000,0.277,40
r_55_07_20250220.jpg,7,15750,2250.000,6.300,1
r_55_07_20250220.jpg,2,8134,4067.000,3.254,2
r_55_07_20250220.jpg,3,238,79.333,0.095,3
r_55_07_20250220.jpg,5,11585,2317.000,4.634,4
r_55_07_20250220.jpg,2,10517,5258.500,4.207,5
r_55_07_20250220.jpg,1,55656,55656.000,22.262,6
r_55_07_20250220.jpg,2,395,197.500,0.158,7
r_55_07_20250220.jpg,4,24754,6188.500,9.902,8
r_55_07_20250220.jpg,1,459,459.000,0.184,9
r_55_07_20250220.jpg,3,789,263.000,0.316,10
r_55_07_20250220.jpg,4,23373,5843.250,9.349,11
r_55_07_20250220.jpg,2,17960,8980.000,7.184,12
r_55_07_20250220.jpg,1,19453,19453.000,7.781,13
r_55_07_20250220.jpg,2,4694,2347.000,1.878,14
r_55_07_20250220.jpg,1,126370,126370.000,50.548,15
r_55_07_20250220.jpg,4,33319,8329.750,13.328,16
r_55_07_20250220.jpg,3,995,331.667,0.398,17
r_55_07_20250220.jpg,2,435,217.500,0.174,18
r_55_07_20250220.jpg,2,20810,10405.000,8.324,19
r_55_07_20250220.jpg,1,21764,21764.000,8.706,20
r_55_07_20250220.jpg,1,19524,19524.000,7.810,21
r_55_07_20250220.jpg,4,6866,1716.500,2.746,22
r_55_07_20250220.jpg,2,861,430.500,0.344,23
r_55_07_20250220.jpg,1,591,591.000,0.236,24
r_55_07_20250220.jpg,4,30274,7568.500,12.110,25
r_55_07_20250220.jpg,1,33401,33401.000,13.360,26
r_55_07_20250220.jpg,1,27807,27807.000,11.123,27
r_55_07_20250220.jpg,1,32231,32231.000,12.892,28
r_55_07_20250220.jpg,2,550,275.000,0.220,29
r_55_07_20250220.jpg,2,9277,4638.500,3.711,30
r_55_07_20250220.jpg,1,243,243.000,0.097,31
r_55_07_20250220.jpg,3,22446,7482.000,8.978,32
r_55_07_20250220.jpg,4,12248,3062.000,4.899,33
r_55_07_20250220.jpg,1,263,263.000,0.105,34
r_55_07_20250220.jpg,1,309,309.000,0.124,35
r_55_07_20250220.jpg,3,11328,3776.000,4.531,36
r_55_07_20250220.jpg,0,0,NaN,0.000,37
r_55_07_20250220.jpg,1,11855,11855.000,4.742,38
r_55_07_20250220.jpg,6,3491,581.833,1.396,39
r_55_07_20250220.jpg,2,249,124.500,0.100,40
r_55_07_20250305.jpg,8,17515,2189.375,7.006,1
r_55_07_20250305.jpg,2,11100,5550.000,4.440,2
r_55_07_20250305.jpg,1,1378,1378.000,0.551,3
r_55_07_20250305.jpg,3,13828,4609.333,5.531,4
r_55_07_20250305.jpg,1,12667,12667.000,5.067,5
r_55_07_20250305.jpg,1,58306,58306.000,23.322,6
r_55_07_20250305.jpg,3,2926,975.333,1.170,7
r_55_07_20250305.jpg,9,18719,2079.889,7.488,8
r_55_07_20250305.jpg,1,352,352.000,0.141,9
r_55_07_20250305.jpg,3,1068,356.000,0.427,10
r_55_07_20250305.jpg,2,28164,14082.000,11.266,11
r_55_07_20250305.jpg,1,23068,23068.000,9.227,12
r_55_07_20250305.jpg,3,26552,8850.667,10.621,13
r_55_07_20250305.jpg,2,1837,918.500,0.735,14
r_55_07_20250305.jpg,1,161619,161619.000,64.648,15
r_55_07_20250305.jpg,5,45316,9063.200,18.126,16
r_55_07_20250305.jpg,0,0,NaN,0.000,17
r_55_07_20250305.jpg,2,1384,692.000,0.554,18
r_55_07_20250305.jpg,2,32343,16171.500,12.937,19
r_55_07_20250305.jpg,2,23405,11702.500,9.362,20
r_55_07_20250305.jpg,1,34515,34515.000,13.806,21
r_55_07_20250305.jpg,1,5755,5755.000,2.302,22
r_55_07_20250305.jpg,3,8395,2798.333,3.358,23
r_55_07_20250305.jpg,1,224,224.000,0.090,24
r_55_07_20250305.jpg,4,31514,7878.500,12.606,25
r_55_07_20250305.jpg,2,40056,20028.000,16.022,26
r_55_07_20250305.jpg,1,47376,47376.000,18.950,27
r_55_07_20250305.jpg,1,54346,54346.000,21.738,28
r_55_07_20250305.jpg,3,1129,376.333,0.452,29
r_55_07_20250305.jpg,2,11084,5542.000,4.434,30
r_55_07_20250305.jpg,0,0,NaN,0.000,31
r_55_07_20250305.jpg,1,24891,24891.000,9.956,32
r_55_07_20250305.jpg,3,3434,1144.667,1.374,33
r_55_07_20250305.jpg,0,0,NaN,0.000,34
r_55_07_20250305.jpg,1,357,357.000,0.143,35
r_55_07_20250305.jpg,2,17602,8801.000,7.041,36
r_55_07_20250305.jpg,0,0,NaN,0.000,37
r_55_07_20250305.jpg,2,5448,2724.000,2.179,38
r_55_07_20250305.jpg,2,759,379.500,0.304,39
r_55_07_20250305.jpg,0,0,NaN,0.000,40
r_55_07_20250324_2.jpg,10,18408,1840.800,7.363,1
r_55_07_20250324_2.jpg,7,4543,649.000,1.817,2
r_55_07_20250324_2.jpg,5,614,122.800,0.246,3
r_55_07_20250324_2.jpg,2,5581,2790.500,2.232,4
r_55_07_20250324_2.jpg,3,31756,10585.333,12.702,5
r_55_07_20250324_2.jpg,5,43091,8618.200,17.236,6
r_55_07_20250324_2.jpg,4,2758,689.500,1.103,7
r_55_07_20250324_2.jpg,1,43283,43283.000,17.313,8
r_55_07_20250324_2.jpg,1,325,325.000,0.130,9
r_55_07_20250324_2.jpg,2,1460,730.000,0.584,10
r_55_07_20250324_2.jpg,2,45405,22702.500,18.162,11
r_55_07_20250324_2.jpg,1,54738,54738.000,21.895,12
r_55_07_20250324_2.jpg,4,46212,11553.000,18.485,13
r_55_07_20250324_2.jpg,3,6892,2297.333,2.757,14
r_55_07_20250324_2.jpg,2,128552,64276.000,51.421,15
r_55_07_20250324_2.jpg,4,85667,21416.750,34.267,16
r_55_07_20250324_2.jpg,1,1509,1509.000,0.604,17
r_55_07_20250324_2.jpg,0,0,NaN,0.000,18
r_55_07_20250324_2.jpg,2,43808,21904.000,17.523,19
r_55_07_20250324_2.jpg,4,26296,6574.000,10.518,20
r_55_07_20250324_2.jpg,1,61387,61387.000,24.555,21
r_55_07_20250324_2.jpg,1,11498,11498.000,4.599,22
r_55_07_20250324_2.jpg,5,21463,4292.600,8.585,23
r_55_07_20250324_2.jpg,3,7748,2582.667,3.099,24
r_55_07_20250324_2.jpg,4,111829,27957.250,44.732,25
r_55_07_20250324_2.jpg,2,47984,23992.000,19.194,26
r_55_07_20250324_2.jpg,1,102891,102891.000,41.156,27
r_55_07_20250324_2.jpg,2,96841,48420.500,38.736,28
r_55_07_20250324_2.jpg,4,2119,529.750,0.848,29
r_55_07_20250324_2.jpg,1,1229,1229.000,0.492,30
r_55_07_20250324_2.jpg,0,0,NaN,0.000,31
r_55_07_20250324_2.jpg,3,70415,23471.667,28.166,32
r_55_07_20250324_2.jpg,13,14733,1133.308,5.893,33
r_55_07_20250324_2.jpg,5,1070,214.000,0.428,34
r_55_07_20250324_2.jpg,2,1363,681.500,0.545,35
r_55_07_20250324_2.jpg,3,9473,3157.667,3.789,36
r_55_07_20250324_2.jpg,0,0,NaN,0.000,37
r_55_07_20250324_2.jpg,1,1979,1979.000,0.792,38
r_55_07_20250324_2.jpg,0,0,NaN,0.000,39
r_55_07_20250324_2.jpg,3,3993,1331.000,1.597,40
r_55_07_20250331.jpg,9,14719,1635.444,5.888,1
r_55_07_20250331.jpg,3,4727,1575.667,1.891,2
r_55_07_20250331.jpg,1,597,597.000,0.239,3
r_55_07_20250331.jpg,2,3691,1845.500,1.476,4
r_55_07_20250331.jpg,1,56357,56357.000,22.543,5
r_55_07_20250331.jpg,1,73018,73018.000,29.207,6
r_55_07_20250331.jpg,3,2131,710.333,0.852,7
r_55_07_20250331.jpg,6,58663,9777.167,23.465,8
r_55_07_20250331.jpg,1,273,273.000,0.109,9
r_55_07_20250331.jpg,0,0,NaN,0.000,10
r_55_07_20250331.jpg,1,80692,80692.000,32.277,11
r_55_07_20250331.jpg,1,60321,60321.000,24.128,12
r_55_07_20250331.jpg,3,52913,17637.667,21.165,13
r_55_07_20250331.jpg,5,14848,2969.600,5.939,14
r_55_07_20250331.jpg,4,142976,35744.000,57.190,15
r_55_07_20250331.jpg,4,144646,36161.500,57.858,16
r_55_07_20250331.jpg,6,9305,1550.833,3.722,17
r_55_07_20250331.jpg,0,0,NaN,0.000,18
r_55_07_20250331.jpg,5,40322,8064.400,16.129,19
r_55_07_20250331.jpg,5,30721,6144.200,12.288,20
r_55_07_20250331.jpg,1,67264,67264.000,26.906,21
r_55_07_20250331.jpg,1,11333,11333.000,4.533,22
r_55_07_20250331.jpg,5,22789,4557.800,9.116,23
r_55_07_20250331.jpg,5,12342,2468.400,4.937,24
r_55_07_20250331.jpg,3,149923,49974.333,59.969,25
r_55_07_20250331.jpg,3,55351,18450.333,22.140,26
r_55_07_20250331.jpg,1,121350,121350.000,48.540,27
r_55_07_20250331.jpg,1,132797,132797.000,53.119,28
r_55_07_20250331.jpg,5,2449,489.800,0.980,29
r_55_07_20250331.jpg,2,1393,696.500,0.557,30
r_55_07_20250331.jpg,0,0,NaN,0.000,31
r_55_07_20250331.jpg,1,120253,120253.000,48.101,32
r_55_07_20250331.jpg,13,19037,1464.385,7.615,33
r_55_07_20250331.jpg,3,38,12.667,0.015,34
r_55_07_20250331.jpg,0,0,NaN,0.000,35
r_55_07_20250331.jpg,4,11368,2842.000,4.547,36
r_55_07_20250331.jpg,0,0,NaN,0.000,37
r_55_07_20250331.jpg,1,3112,3112.000,1.245,38
r_55_07_20250331.jpg,0,0,NaN,0.000,39
r_55_07_20250331.jpg,2,5244,2622.000,2.098,40
r_55_07_20250407.jpg,2,4709,2354.500,1.884,1
r_55_07_20250407.jpg,1,837,837.000,0.335,2
r_55_07_20250407.jpg,9,5249,583.222,2.100,3
r_55_07_20250407.jpg,5,7417,1483.400,2.967,4
r_55_07_20250407.jpg,2,72698,36349.000,29.079,5
r_55_07_20250407.jpg,3,99809,33269.667,39.924,6
r_55_07_20250407.jpg,8,14309,1788.625,5.724,7
r_55_07_20250407.jpg,17,51905,3053.235,20.762,8
r_55_07_20250407.jpg,2,517,258.500,0.207,9
r_55_07_20250407.jpg,12,4956,413.000,1.982,10
r_55_07_20250407.jpg,1,95739,95739.000,38.296,11
r_55_07_20250407.jpg,3,84053,28017.667,33.621,12
r_55_07_20250407.jpg,3,65744,21914.667,26.298,13
r_55_07_20250407.jpg,4,27380,6845.000,10.952,14
r_55_07_20250407.jpg,6,142239,23706.500,56.896,15
r_55_07_20250407.jpg,13,102902,7915.538,41.161,16
r_55_07_20250407.jpg,2,7894,3947.000,3.158,17
r_55_07_20250407.jpg,5,1591,318.200,0.636,18
r_55_07_20250407.jpg,11,49437,4494.273,19.775,19
r_55_07_20250407.jpg,10,32109,3210.900,12.844,20
r_55_07_20250407.jpg,4,70508,17627.000,28.203,21
r_55_07_20250407.jpg,1,11137,11137.000,4.455,22
r_55_07_20250407.jpg,6,32018,5336.333,12.807,23
r_55_07_20250407.jpg,9,41578,4619.778,16.631,24
r_55_07_20250407.jpg,6,123575,20595.833,49.430,25
r_55_07_20250407.jpg,6,98263,16377.167,39.305,26
r_55_07_20250407.jpg,8,121085,15135.625,48.434,27
r_55_07_20250407.jpg,2,131321,65660.500,52.528,28
r_55_07_20250407.jpg,8,7892,986.500,3.157,29
r_55_07_20250407.jpg,2,1980,990.000,0.792,30
r_55_07_20250407.jpg,2,3531,1765.500,1.412,31
r_55_07_20250407.jpg,9,95447,10605.222,38.179,32
r_55_07_20250407.jpg,12,22811,1900.917,9.124,33
r_55_07_20250407.jpg,10,23435,2343.500,9.374,34
r_55_07_20250407.jpg,3,19118,6372.667,7.647,35
r_55_07_20250407.jpg,8,16416,2052.000,6.566,36
r_55_07_20250407.jpg,0,0,NaN,0.000,37
r_55_07_20250407.jpg,3,1175,391.667,0.470,38
r_55_07_20250407.jpg,1,644,644.000,0.258,39
r_55_07_20250407.jpg,5,16354,3270.800,6.542,40
r_55_08_20241104.jpg,1,7517,7517.000,3.007,1
r_55_08_20241104.jpg,3,7770,2590.000,3.108,2
r_55_08_20241104.jpg,2,2815,1407.500,1.126,3
r_55_08_20241104.jpg,0,0,NaN,0.000,4
r_55_08_20241104.jpg,1,638,638.000,0.255,5
r_55_08_20241104.jpg,1,294,294.000,0.118,6
r_55_08_20241104.jpg,0,0,NaN,0.000,7
r_55_08_20241104.jpg,1,201,201.000,0.080,8
r_55_08_20241104.jpg,0,0,NaN,0.000,9
r_55_08_20241104.jpg,4,2614,653.500,1.046,10
r_55_08_20241104.jpg,0,0,NaN,0.000,11
r_55_08_20241104.jpg,1,423,423.000,0.169,12
r_55_08_20241104.jpg,0,0,NaN,0.000,13
r_55_08_20241104.jpg,0,0,NaN,0.000,14
r_55_08_20241104.jpg,0,0,NaN,0.000,15
r_55_08_20241104.jpg,1,209,209.000,0.084,16
r_55_08_20241104.jpg,6,2361,393.500,0.944,17
r_55_08_20241104.jpg,11,9625,875.000,3.850,18
r_55_08_20241104.jpg,5,3432,686.400,1.373,19
r_55_08_20241104.jpg,0,0,NaN,0.000,20
r_55_08_20241104.jpg,0,0,NaN,0.000,21
r_55_08_20241104.jpg,1,689,689.000,0.276,22
r_55_08_20241104.jpg,0,0,NaN,0.000,23
r_55_08_20241104.jpg,0,0,NaN,0.000,24
r_55_08_20241104.jpg,2,264,132.000,0.106,25
r_55_08_20241104.jpg,22,21444,974.727,8.578,26
r_55_08_20241104.jpg,0,0,NaN,0.000,27
r_55_08_20241104.jpg,1,240,240.000,0.096,28
r_55_08_20241104.jpg,0,0,NaN,0.000,29
r_55_08_20241104.jpg,1,486,486.000,0.194,30
r_55_08_20241104.jpg,0,0,NaN,0.000,31
r_55_08_20241104.jpg,0,0,NaN,0.000,32
r_55_08_20241104.jpg,5,3544,708.800,1.418,33
r_55_08_20241104.jpg,22,28259,1284.500,11.304,34
r_55_08_20241104.jpg,17,14641,861.235,5.856,35
r_55_08_20241104.jpg,1,235,235.000,0.094,36
r_55_08_20241104.jpg,0,0,NaN,0.000,37
r_55_08_20241104.jpg,0,0,NaN,0.000,38
r_55_08_20241104.jpg,0,0,NaN,0.000,39
r_55_08_20241104.jpg,0,0,NaN,0.000,40
r_55_08_20241118.jpg,2,7347,3673.500,2.939,1
r_55_08_20241118.jpg,2,18831,9415.500,7.532,2
r_55_08_20241118.jpg,2,392,196.000,0.157,3
r_55_08_20241118.jpg,0,0,NaN,0.000,4
r_55_08_20241118.jpg,0,0,NaN,0.000,5
r_55_08_20241118.jpg,2,4598,2299.000,1.839,6
r_55_08_20241118.jpg,2,606,303.000,0.242,7
r_55_08_20241118.jpg,1,243,243.000,0.097,8
r_55_08_20241118.jpg,2,2915,1457.500,1.166,9
r_55_08_20241118.jpg,3,11561,3853.667,4.624,10
r_55_08_20241118.jpg,1,206,206.000,0.082,11
r_55_08_20241118.jpg,1,8736,8736.000,3.494,12
r_55_08_20241118.jpg,1,218,218.000,0.087,13
r_55_08_20241118.jpg,1,1660,1660.000,0.664,14
r_55_08_20241118.jpg,0,0,NaN,0.000,15
r_55_08_20241118.jpg,3,6794,2264.667,2.718,16
r_55_08_20241118.jpg,0,0,NaN,0.000,17
r_55_08_20241118.jpg,3,9817,3272.333,3.927,18
r_55_08_20241118.jpg,3,3046,1015.333,1.218,19
r_55_08_20241118.jpg,0,0,NaN,0.000,20
r_55_08_20241118.jpg,1,1176,1176.000,0.470,21
r_55_08_20241118.jpg,1,201,201.000,0.080,22
r_55_08_20241118.jpg,1,1772,1772.000,0.709,23
r_55_08_20241118.jpg,0,0,NaN,0.000,24
r_55_08_20241118.jpg,0,0,NaN,0.000,25
r_55_08_20241118.jpg,3,1366,455.333,0.546,26
r_55_08_20241118.jpg,1,1665,1665.000,0.666,27
r_55_08_20241118.jpg,1,387,387.000,0.155,28
r_55_08_20241118.jpg,0,0,NaN,0.000,29
r_55_08_20241118.jpg,3,4494,1498.000,1.798,30
r_55_08_20241118.jpg,1,2333,2333.000,0.933,31
r_55_08_20241118.jpg,0,0,NaN,0.000,32
r_55_08_20241118.jpg,1,1082,1082.000,0.433,33
r_55_08_20241118.jpg,1,1695,1695.000,0.678,34
r_55_08_20241118.jpg,2,730,365.000,0.292,35
r_55_08_20241118.jpg,0,0,NaN,0.000,36
r_55_08_20241118.jpg,1,1738,1738.000,0.695,37
r_55_08_20241118.jpg,1,866,866.000,0.346,38
r_55_08_20241118.jpg,1,3629,3629.000,1.452,39
r_55_08_20241118.jpg,0,0,NaN,0.000,40
r_55_08_20241127.jpg,5,15977,3195.400,6.391,1
r_55_08_20241127.jpg,3,9657,3219.000,3.863,2
r_55_08_20241127.jpg,1,1746,1746.000,0.698,3
r_55_08_20241127.jpg,0,0,NaN,0.000,4
r_55_08_20241127.jpg,1,265,265.000,0.106,5
r_55_08_20241127.jpg,1,5137,5137.000,2.055,6
r_55_08_20241127.jpg,0,0,NaN,0.000,7
r_55_08_20241127.jpg,1,583,583.000,0.233,8
r_55_08_20241127.jpg,2,4357,2178.500,1.743,9
r_55_08_20241127.jpg,2,16022,8011.000,6.409,10
r_55_08_20241127.jpg,0,0,NaN,0.000,11
r_55_08_20241127.jpg,1,10853,10853.000,4.341,12
r_55_08_20241127.jpg,0,0,NaN,0.000,13
r_55_08_20241127.jpg,1,2335,2335.000,0.934,14
r_55_08_20241127.jpg,1,381,381.000,0.152,15
r_55_08_20241127.jpg,2,8528,4264.000,3.411,16
r_55_08_20241127.jpg,2,1132,566.000,0.453,17
r_55_08_20241127.jpg,2,15181,7590.500,6.072,18
r_55_08_20241127.jpg,1,4352,4352.000,1.741,19
r_55_08_20241127.jpg,0,0,NaN,0.000,20
r_55_08_20241127.jpg,1,1934,1934.000,0.774,21
r_55_08_20241127.jpg,0,0,NaN,0.000,22
r_55_08_20241127.jpg,2,2206,1103.000,0.882,23
r_55_08_20241127.jpg,0,0,NaN,0.000,24
r_55_08_20241127.jpg,1,242,242.000,0.097,25
r_55_08_20241127.jpg,1,1368,1368.000,0.547,26
r_55_08_20241127.jpg,2,2410,1205.000,0.964,27
r_55_08_20241127.jpg,0,0,NaN,0.000,28
r_55_08_20241127.jpg,1,400,400.000,0.160,29
r_55_08_20241127.jpg,3,8291,2763.667,3.316,30
r_55_08_20241127.jpg,1,3081,3081.000,1.232,31
r_55_08_20241127.jpg,1,294,294.000,0.118,32
r_55_08_20241127.jpg,8,3514,439.250,1.406,33
r_55_08_20241127.jpg,7,3663,523.286,1.465,34
r_55_08_20241127.jpg,1,806,806.000,0.322,35
r_55_08_20241127.jpg,0,0,NaN,0.000,36
r_55_08_20241127.jpg,1,1847,1847.000,0.739,37
r_55_08_20241127.jpg,1,1015,1015.000,0.406,38
r_55_08_20241127.jpg,1,3938,3938.000,1.575,39
r_55_08_20241127.jpg,2,682,341.000,0.273,40
r_55_08_20241216.jpg,3,9740,3246.667,3.896,1
r_55_08_20241216.jpg,2,7841,3920.500,3.136,2
r_55_08_20241216.jpg,1,1933,1933.000,0.773,3
r_55_08_20241216.jpg,1,307,307.000,0.123,4
r_55_08_20241216.jpg,0,0,NaN,0.000,5
r_55_08_20241216.jpg,1,10914,10914.000,4.366,6
r_55_08_20241216.jpg,0,0,NaN,0.000,7
r_55_08_20241216.jpg,2,1897,948.500,0.759,8
r_55_08_20241216.jpg,1,7248,7248.000,2.899,9
r_55_08_20241216.jpg,2,19654,9827.000,7.862,10
r_55_08_20241216.jpg,0,0,NaN,0.000,11
r_55_08_20241216.jpg,1,14836,14836.000,5.934,12
r_55_08_20241216.jpg,0,0,NaN,0.000,13
r_55_08_20241216.jpg,1,5279,5279.000,2.112,14
r_55_08_20241216.jpg,0,0,NaN,0.000,15
r_55_08_20241216.jpg,2,13139,6569.500,5.256,16
